Total unique genes matched: 24
Unique genes (alphabetical order):
CAALFM_C700260CA (3637978)
CAALFM_C700270WA (3637977)
CAALFM_C700300WA (3638046)
CAALFM_C700330CA (3638042)
CAALFM_C700340CA (3638040)
CAALFM_C700380WA (3638036)
CAALFM_C700410CA (3638033)
CAALFM_C700420CA (3638032)
CAALFM_C700430WA (3637993)
CAALFM_C700450CA (3637991)
CAALFM_C700460WA (3637990)
CAALFM_C700490CA (3637986)
CAALFM_C700500WA (3637987)
CAALFM_C700520WA (3638001)
DCC1 (3638037)
GBP2 (3637992)
GLN4 (3637998)
HGT12 (3638048)
HGT13 (3638047)
LEU2 (3638034)
PEL1 (3637989)
PMR1 (3638043)
PSF3 (3637999)
SPL1 (3638035)

Unique genes matched on chromosome NC_001134.8: 4
Unique genes matched on chromosome NC_001135.5: 9
Unique genes matched on chromosome NC_001136.10: 3
Unique genes matched on chromosome NC_001137.3: 3
Unique genes matched on chromosome NC_001138.5: 2
Unique genes matched on chromosome NC_001139.9: 6
Unique genes matched on chromosome NC_001140.6: 2
Unique genes matched on chromosome NC_001141.2: 3
Unique genes matched on chromosome NC_001142.9: 3
Unique genes matched on chromosome NC_001143.9: 2
Unique genes matched on chromosome NC_001144.5: 6
Unique genes matched on chromosome NC_001145.3: 3
Unique genes matched on chromosome NC_001146.8: 6
Unique genes matched on chromosome NC_001147.6: 10
Unique genes matched on chromosome NC_001148.4: 3

Chromosome                                        Gene ID                                           Gene Name                                         Start                                             End                                               Transcript ID                                     Score                                             E-value                                           Identities                                        Length                                            QLength                                           Query                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               Coverage
NC_001135.5                                       850343                                            NFS1                                              92777                                             94270                                             NM_001178664.1                                    606                                               0.0                                               321/415                                           1494                                              488                                               Query= 3638035|XP_720372.1|chromosome NC_032095.1|SPL1|1|62477|63943|N/A|488|No description available                                                                                                                                                                                                                                                                                                                                                                                                               [[74, 488, '321/415 (77%)', '369/415 (89%)', 606.0, '0.0']]
NC_001137.3                                       856712                                            YEA6                                              144327                                            145334                                            NM_001178821.1                                    70                                                1.00e-14                                          73/292                                            1008                                              272                                               Query= 3638036|XP_720373.1|chromosome NC_032095.1|CAALFM_C700380WA|1|61436|62254|N/A|272|No description available                                                                                                                                                                                                                                                                                                                                                                                                   [[11, 267, '73/292 (25%)', '124/292 (42%)', 70.9, '1e-14'], [72, 243, '51/185 (28%)', '89/185 (48%)', 62.4, '8e-12']]
NC_001141.2                                       854811                                            YIA6                                              344062                                            345183                                            NM_001179356.1                                    68                                                9.00e-14                                          75/293                                            1122                                              272                                               Query= 3638036|XP_720373.1|chromosome NC_032095.1|CAALFM_C700380WA|1|61436|62254|N/A|272|No description available                                                                                                                                                                                                                                                                                                                                                                                                   [[11, 272, '75/293 (26%)', '121/293 (41%)', 68.6, '9e-14']]
NC_001147.6                                       854297                                            ORT1                                              569929                                            570807                                            NM_001183549.4                                    65                                                5.00e-13                                          58/256                                            879                                               272                                               Query= 3638036|XP_720373.1|chromosome NC_032095.1|CAALFM_C700380WA|1|61436|62254|N/A|272|No description available                                                                                                                                                                                                                                                                                                                                                                                                   [[9, 241, '58/256 (23%)', '116/256 (45%)', 65.9, '5e-13']]
NC_001143.9                                       853739                                            OAC1                                              217344                                            218318                                            NM_001179686.1                                    63                                                4.00e-12                                          78/282                                            975                                               272                                               Query= 3638036|XP_720373.1|chromosome NC_032095.1|CAALFM_C700380WA|1|61436|62254|N/A|272|No description available                                                                                                                                                                                                                                                                                                                                                                                                   [[7, 249, '78/282 (28%)', '119/282 (42%)', 63.5, '4e-12']]
NC_001137.3                                       856779                                            PIC2                                              258737                                            259639                                            NM_001178944.3                                    60                                                3.00e-11                                          63/255                                            903                                               272                                               Query= 3638036|XP_720373.1|chromosome NC_032095.1|CAALFM_C700380WA|1|61436|62254|N/A|272|No description available                                                                                                                                                                                                                                                                                                                                                                                                   [[14, 244, '63/255 (25%)', '113/255 (44%)', 60.5, '3e-11']]
NC_001134.8                                       852491                                            RIM2                                              607652                                            608785                                            NM_001178540.1                                    60                                                4.00e-11                                          59/254                                            1134                                              272                                               Query= 3638036|XP_720373.1|chromosome NC_032095.1|CAALFM_C700380WA|1|61436|62254|N/A|272|No description available                                                                                                                                                                                                                                                                                                                                                                                                   [[38, 262, '59/254 (23%)', '113/254 (44%)', 60.5, '4e-11']]
NC_001135.5                                       850344                                            DCC1                                              94621                                             95763                                             NM_001178663.1                                    162                                               3.00e-47                                          106/360                                           1143                                              339                                               Query= 3638037|XP_720374.1|chromosome NC_032095.1|DCC1|1|60278|61297|N/A|339|No description available                                                                                                                                                                                                                                                                                                                                                                                                               [[20, 331, '106/360 (29%)', '183/360 (51%)', 162.0, '3e-47']]
NC_001139.9                                       852610                                            KAP114                                            45445                                             48459                                             NM_001181107.1                                    397                                               5.00e-123                                         320/1023                                          3015                                              971                                               Query= 3638040|XP_720377.1|chromosome NC_032095.1|CAALFM_C700340CA|-1|52950|55865|N/A|971|No description available                                                                                                                                                                                                                                                                                                                                                                                                  [[6, 970, '320/1023 (31%)', '530/1023 (52%)', 397.0, '5e-123']]
NC_001139.9                                       852707                                            SUA5                                              186059                                            187339                                            NM_001181034.1                                    411                                               4.00e-143                                         236/407                                           1281                                              382                                               Query= 3638042|XP_720379.1|chromosome NC_032095.1|CAALFM_C700330CA|-1|51706|52854|N/A|382|No description available                                                                                                                                                                                                                                                                                                                                                                                                  [[12, 373, '236/407 (58%)', '277/407 (68%)', 411.0, '4e-143']]
NC_001139.9                                       852709                                            PMR1                                              187616                                            190468                                            NM_001181032.1                                    1094                                              0.0                                               580/916                                           2853                                              917                                               Query= 3638043|XP_720380.1|chromosome NC_032095.1|PMR1|-1|48460|51213|N/A|917|No description available                                                                                                                                                                                                                                                                                                                                                                                                              [[19, 913, '580/916 (63%)', '704/916 (77%)', 1094.0, '0.0']]
NC_001136.10                                      851609                                            ENA2                                              531307                                            534582                                            NM_001180347.3                                    380                                               1.00e-116                                         299/998                                           3276                                              917                                               Query= 3638043|XP_720380.1|chromosome NC_032095.1|PMR1|-1|48460|51213|N/A|917|No description available                                                                                                                                                                                                                                                                                                                                                                                                              [[24, 866, '299/998 (30%)', '466/998 (47%)', 380.0, '1e-116']]
NC_001136.10                                      851610                                            ENA1                                              535192                                            538467                                            NM_001180348.1                                    380                                               1.00e-116                                         298/998                                           3276                                              917                                               Query= 3638043|XP_720380.1|chromosome NC_032095.1|PMR1|-1|48460|51213|N/A|917|No description available                                                                                                                                                                                                                                                                                                                                                                                                              [[24, 866, '298/998 (30%)', '468/998 (47%)', 380.0, '1e-116']]
NC_001136.10                                      851608                                            ENA5                                              527422                                            530697                                            NM_001180346.3                                    380                                               2.00e-116                                         299/998                                           3276                                              917                                               Query= 3638043|XP_720380.1|chromosome NC_032095.1|PMR1|-1|48460|51213|N/A|917|No description available                                                                                                                                                                                                                                                                                                                                                                                                              [[24, 866, '299/998 (30%)', '466/998 (47%)', 380.0, '2e-116']]
NC_001139.9                                       852876                                            PMA1                                              479910                                            482666                                            NM_001180873.1                                    245                                               7.00e-69                                          202/720                                           2757                                              917                                               Query= 3638043|XP_720380.1|chromosome NC_032095.1|PMR1|-1|48460|51213|N/A|917|No description available                                                                                                                                                                                                                                                                                                                                                                                                              [[36, 747, '202/720 (28%)', '346/720 (48%)', 245.0, '7e-69']]
NC_001148.4                                       856071                                            PMA2                                              482843                                            485686                                            NM_001183850.1                                    234                                               4.00e-65                                          198/722                                           2844                                              917                                               Query= 3638043|XP_720380.1|chromosome NC_032095.1|PMR1|-1|48460|51213|N/A|917|No description available                                                                                                                                                                                                                                                                                                                                                                                                              [[35, 747, '198/722 (27%)', '342/722 (47%)', 234.0, '4e-65']]
NC_001139.9                                       852878                                            PMC1                                              485921                                            489442                                            NM_001180871.1                                    205                                               6.00e-55                                          132/426                                           3522                                              917                                               Query= 3638043|XP_720380.1|chromosome NC_032095.1|PMR1|-1|48460|51213|N/A|917|No description available                                                                                                                                                                                                                                                                                                                                                                                                              [[449, 832, '132/426 (31%)', '226/426 (53%)', 205.0, '6e-55'], [153, 363, '77/255 (30%)', '121/255 (47%)', 97.8, '4e-21']]
NC_001147.6                                       854466                                            YPK9                                              861175                                            865593                                            NM_001183710.1                                    97                                                5.00e-21                                          99/442                                            4419                                              917                                               Query= 3638043|XP_720380.1|chromosome NC_032095.1|PMR1|-1|48460|51213|N/A|917|No description available                                                                                                                                                                                                                                                                                                                                                                                                              [[451, 817, '99/442 (22%)', '180/442 (41%)', 97.8, '5e-21']]
NC_001141.2                                       854763                                            NEO1                                              261437                                            264892                                            NM_001179398.1                                    80                                                9.00e-16                                          151/677                                           3456                                              917                                               Query= 3638043|XP_720380.1|chromosome NC_032095.1|PMR1|-1|48460|51213|N/A|917|No description available                                                                                                                                                                                                                                                                                                                                                                                                              [[149, 683, '151/677 (22%)', '262/677 (39%)', 80.1, '9e-16']]
NC_001136.10                                      851862                                            CCC2                                              1005675                                           1008689                                           NM_001180578.1                                    70                                                7.00e-13                                          48/149                                            3015                                              917                                               Query= 3638043|XP_720380.1|chromosome NC_032095.1|PMR1|-1|48460|51213|N/A|917|No description available                                                                                                                                                                                                                                                                                                                                                                                                              [[544, 689, '48/149 (32%)', '76/149 (51%)', 70.9, '7e-13']]
NC_001144.5                                       850997                                            COQ11                                             717145                                            717978                                            NM_001182178.1                                    186                                               2.00e-58                                          102/276                                           834                                               266                                               Query= 3638046|XP_720383.1|chromosome NC_032095.1|CAALFM_C700300WA|1|46308|47108|N/A|266|No description available                                                                                                                                                                                                                                                                                                                                                                                                   [[1, 262, '102/276 (37%)', '164/276 (59%)', 186.0, '2e-58']]
NC_001136.10                                      852149                                            STL1                                              1508005                                           1509714                                           NM_001180844.3                                    337                                               7.00e-110                                         206/559                                           1710                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[17, 544, '206/559 (37%)', '310/559 (55%)', 337.0, '7e-110']]
NC_001146.8                                       855398                                            HXT14                                             38707                                             40329                                             NM_001183156.1                                    148                                               4.00e-39                                          136/529                                           1623                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[8, 511, '136/529 (26%)', '247/529 (47%)', 148.0, '4e-39']]
NC_001142.9                                       853236                                            HXT9                                              19497                                             21200                                             NM_001181652.1                                    146                                               3.00e-38                                          147/566                                           1704                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[2, 548, '147/566 (26%)', '255/566 (45%)', 146.0, '3e-38']]
NC_001147.6                                       854009                                            HXT11                                             25273                                             26976                                             NM_001183409.1                                    143                                               3.00e-37                                          134/524                                           1704                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[47, 548, '134/524 (26%)', '228/524 (44%)', 143.0, '3e-37']]
NC_001136.10                                      851333                                            SNF3                                              111580                                            114234                                            NM_001180254.1                                    144                                               9.00e-37                                          137/482                                           2655                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[44, 514, '137/482 (28%)', '238/482 (49%)', 144.0, '9e-37']]
NC_001137.3                                       856640                                            HXT13                                             21537                                             23231                                             NM_001178884.1                                    140                                               2.00e-36                                          135/541                                           1695                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[22, 536, '135/541 (25%)', '250/541 (46%)', 140.0, '2e-36']]
NC_001146.8                                       855809                                            HXT17                                             772657                                            774351                                            NM_001183249.1                                    140                                               3.00e-36                                          135/541                                           1695                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[22, 536, '135/541 (25%)', '250/541 (46%)', 140.0, '3e-36']]
NC_001140.6                                       856496                                            HXT5                                              294669                                            296447                                            NM_001179226.1                                    139                                               7.00e-36                                          128/504                                           1779                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[55, 546, '128/504 (25%)', '232/504 (46%)', 139.0, '7e-36']]
NC_001144.5                                       850770                                            GAL2                                              290212                                            291936                                            NM_001181968.1                                    138                                               2.00e-35                                          128/481                                           1725                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[55, 521, '128/481 (27%)', '224/481 (47%)', 138.0, '2e-35']]
NC_001136.10                                      851417                                            RGT2                                              213351                                            215642                                            NM_001180198.1                                    137                                               1.00e-34                                          134/486                                           2292                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[44, 515, '134/486 (28%)', '237/486 (49%)', 137.0, '1e-34']]
NC_001140.6                                       856494                                            HXT1                                              290913                                            292625                                            NM_001179224.1                                    134                                               5.00e-34                                          138/568                                           1713                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[2, 546, '138/568 (24%)', '256/568 (45%)', 134.0, '5e-34']]
NC_001136.10                                      851944                                            HXT6                                              1159608                                           1161320                                           NM_001180651.1                                    133                                               8.00e-34                                          126/486                                           1713                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[47, 521, '126/486 (26%)', '230/486 (47%)', 133.0, '8e-34']]
NC_001136.10                                      851943                                            HXT7                                              1154216                                           1155928                                           NM_001180650.3                                    133                                               8.00e-34                                          126/486                                           1713                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[47, 521, '126/486 (26%)', '230/486 (47%)', 133.0, '8e-34']]
NC_001136.10                                      851352                                            HXT15                                             11657                                             13360                                             NM_001180305.1                                    133                                               8.00e-34                                          123/496                                           1704                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[38, 521, '123/496 (25%)', '232/496 (47%)', 133.0, '8e-34']]
NC_001140.6                                       856492                                            HXT4                                              287081                                            288811                                            NM_001179222.2                                    133                                               9.00e-34                                          127/483                                           1731                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[55, 519, '127/483 (26%)', '224/483 (46%)', 133.0, '9e-34']]
NC_001142.9                                       853623                                            HXT16                                             732440                                            734143                                            NM_001181816.3                                    131                                               3.00e-33                                          123/496                                           1704                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[38, 521, '123/496 (25%)', '231/496 (47%)', 131.0, '3e-33']]
NC_001136.10                                      851946                                            HXT3                                              1162957                                           1164660                                           NM_001180653.1                                    127                                               7.00e-32                                          132/505                                           1704                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[26, 521, '132/505 (26%)', '229/505 (45%)', 127.0, '7e-32']]
NC_001138.5                                       850536                                            HXT10                                             112345                                            113985                                            NM_001179955.1                                    120                                               2.00e-29                                          123/477                                           1641                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[55, 521, '123/477 (26%)', '216/477 (45%)', 120.0, '2e-29']]
NC_001142.9                                       853216                                            HXT8                                              26887                                             28596                                             NM_001181647.1                                    119                                               3.00e-29                                          125/508                                           1710                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[55, 546, '125/508 (25%)', '232/508 (46%)', 119.0, '3e-29']]
NC_001145.3                                       855023                                            HXT2                                              288079                                            289704                                            NM_001182507.1                                    119                                               4.00e-29                                          114/476                                           1626                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[55, 521, '114/476 (24%)', '210/476 (44%)', 119.0, '4e-29']]
NC_001147.6                                       854050                                            ITR2                                              124001                                            125830                                            NM_001183357.1                                    95                                                2.00e-21                                          127/506                                           1830                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[21, 511, '127/506 (25%)', '221/506 (44%)', 95.9, '2e-21']]
NC_001136.10                                      852108                                            ITR1                                              1443713                                           1445467                                           NM_001180805.1                                    94                                                8.00e-21                                          137/528                                           1755                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[1, 511, '137/528 (26%)', '233/528 (44%)', 94.4, '8e-21']]
NC_001138.5                                       850503                                            YFL040W                                           51350                                             52972                                             NM_001179926.1                                    85                                                4.00e-18                                          107/469                                           1623                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[57, 511, '107/469 (23%)', '195/469 (42%)', 85.9, '4e-18']]
NC_001136.10                                      851995                                            CIN10                                             1248154                                           1249821                                           NM_001180695.3                                    69                                                4.00e-13                                          62/209                                            1668                                              552                                               Query= 3638047|XP_019331018.1|chromosome NC_032095.1|HGT13|-1|43378|45101|N/A|552|No description available                                                                                                                                                                                                                                                                                                                                                                                                          [[52, 259, '62/209 (30%)', '100/209 (48%)', 69.7, '4e-13']]
NC_001136.10                                      851333                                            SNF3                                              111580                                            114234                                            NM_001180254.1                                    447                                               7.00e-149                                         221/488                                           2655                                              526                                               Query= 3638048|XP_720385.1|chromosome NC_032095.1|HGT12|1|41586|43166|N/A|526|No description available                                                                                                                                                                                                                                                                                                                                                                                                              [[42, 524, '221/488 (45%)', '313/488 (64%)', 447.0, '7e-149']]
NC_001136.10                                      851417                                            RGT2                                              213351                                            215642                                            NM_001180198.1                                    427                                               1.00e-142                                         209/451                                           2292                                              526                                               Query= 3638048|XP_720385.1|chromosome NC_032095.1|HGT12|1|41586|43166|N/A|526|No description available                                                                                                                                                                                                                                                                                                                                                                                                              [[42, 488, '209/451 (46%)', '307/451 (68%)', 427.0, '1e-142']]
NC_001142.9                                       853216                                            HXT8                                              26887                                             28596                                             NM_001181647.1                                    296                                               3.00e-94                                          177/483                                           1710                                              526                                               Query= 3638048|XP_720385.1|chromosome NC_032095.1|HGT12|1|41586|43166|N/A|526|No description available                                                                                                                                                                                                                                                                                                                                                                                                              [[42, 509, '177/483 (37%)', '263/483 (54%)', 296.0, '3e-94']]
NC_001138.5                                       850536                                            HXT10                                             112345                                            113985                                            NM_001179955.1                                    292                                               4.00e-93                                          163/470                                           1641                                              526                                               Query= 3638048|XP_720385.1|chromosome NC_032095.1|HGT12|1|41586|43166|N/A|526|No description available                                                                                                                                                                                                                                                                                                                                                                                                              [[42, 497, '163/470 (35%)', '264/470 (56%)', 292.0, '4e-93']]
NC_001145.3                                       855023                                            HXT2                                              288079                                            289704                                            NM_001182507.1                                    291                                               8.00e-93                                          164/464                                           1626                                              526                                               Query= 3638048|XP_720385.1|chromosome NC_032095.1|HGT12|1|41586|43166|N/A|526|No description available                                                                                                                                                                                                                                                                                                                                                                                                              [[42, 491, '164/464 (35%)', '260/464 (56%)', 291.0, '8e-93']]
NC_001136.10                                      851943                                            HXT7                                              1154216                                           1155928                                           NM_001180650.3                                    285                                               8.00e-90                                          172/488                                           1713                                              526                                               Query= 3638048|XP_720385.1|chromosome NC_032095.1|HGT12|1|41586|43166|N/A|526|No description available                                                                                                                                                                                                                                                                                                                                                                                                              [[42, 515, '172/488 (35%)', '264/488 (54%)', 285.0, '8e-90']]
NC_001136.10                                      851944                                            HXT6                                              1159608                                           1161320                                           NM_001180651.1                                    284                                               9.00e-90                                          172/488                                           1713                                              526                                               Query= 3638048|XP_720385.1|chromosome NC_032095.1|HGT12|1|41586|43166|N/A|526|No description available                                                                                                                                                                                                                                                                                                                                                                                                              [[42, 515, '172/488 (35%)', '264/488 (54%)', 284.0, '9e-90']]
NC_001144.5                                       850770                                            GAL2                                              290212                                            291936                                            NM_001181968.1                                    281                                               1.00e-88                                          165/489                                           1725                                              526                                               Query= 3638048|XP_720385.1|chromosome NC_032095.1|HGT12|1|41586|43166|N/A|526|No description available                                                                                                                                                                                                                                                                                                                                                                                                              [[42, 515, '165/489 (34%)', '260/489 (53%)', 281.0, '1e-88']]
